Grade,Text,Source,,,
8,Dear Teachers   I believe that we should participate in shutdown your screen week. I think that everyone in the school should not use any electronics for one week. Since the invention of the computer   cellphone and other electronics   people have been using them more and more and more. These electronics have big upsides   youre never alone if you have cell service and Facebook allows people to talk to multiple friends at once when theyre not in the same room   town   state   or country. But they also have their downsides. What makes us truly great is our ability to think deeply and focus   but when we use electronics or the internet we arent doing either of these things. In fact   using these things makes us think more shallow and focus less. I think that we should participate in  shut down your screen week.    One reason is that using electronics and multi-tasking causes focus problems   on and off computers. In Attached to Technology and Paying a Price by Matt Richtel   it says   Scientists say juggling email   phone calls   and other incoming information can change how people think and behave. They say our ability to focus is being undermined by bursts of information. This ability to focus is enormously important   its one of the things that we depend on almost every day. Like when youre driving a car to work or flying a plane. If youre distracted while doing one of these things it can have dire consequences for yourself and for others. Multi-tasking can also affect creativity   deep thought   causing problems for work and family life. By participating we could give people a chance to develop new habits of not using their phone or computer all the time.    A second reason that we should participate is that heavy multitaskers have trouble filtering out irrelevant information on and off the computer. In Attached to Technology and Paying the Price by Matt Richtel it says the multitaskers had trouble filtering out the blue ones â€“ the irrelevant information. If we participated   we could give these people a chance to develop new habits that would help them filter out irrelevant information and only pay attention to the things that are important. For example   if someones playing with their daughter   they would check their email every time they received an email instead of focusing on playing with their daughter.    Now   some people say that we shouldnt participate because technology makes you smarter   why stop doing something thats helping yourself. In an imaging study by Dr. Small   he found that Internet users showed greater brain activity than nonusers   suggesting they were growing their neural circuitry. While they may be growing their neural circuitry   they were also changing a characteristic of the brain that was thought to be unchangeable   the ability to only process one stream of information at a time. This ability allows humans to think deeply   an important characteristic in todays society. By changing it   they were preventing themselves from having the ability to think deeply.    Technology is a new thing   and it has many advantages and conveniences. But for many it becomes more than a convenience   it becomes an obsession. For this reason I believe that we should participate in shut down your screen week   to give people a chance to make new habits  and make technology a convenience again   not a necessity. ,https://achievethecore.org,,,
8,That one day little black boys and black girls will be able to join hands with little white boys and white girls as sisters and brothers. I have a dream today.  -Martin Luther King   Jr.      As years have gone by   as we take actions and feel emotions   we embark upon a search for something to describe the indescribable   to understand the most complicated of thoughts   and to ease unrelenting pain. It is in this search that we stumble upon literature   and we have learned that it can be one of the most effective tools to both spiritually and bodily heal the wounds of human nature.    Martin Luther King   Jr.s message of equality is one that has stayed rooted deep in American history. He speaks of a problem that must not be neglected. In many cases   the key to problems such as these is understanding and awareness. Through literature we find that we benefit through both. Really great literature speaks to you forever   despite years of actions taken and emotions felt.    An example of such literature is the book The Adventures of Huckleberry Finn   by Mark Twain. Through its main character   Huckleberry Finn   a young   boisterous white boy who has recently run away   and his friend Jim   a runaway slave   live the values of America and the values of a very turbulent   but loyal friendship.    Regardless of its message   Mark Twains talent and its ability to withstand   The Adventures of Huckleberry Finn is at risk of being taken off the shelves of schools across the country. As an American student   I firmly believe that we must make a stand against this potentially great loss   and make sure that The Adventures of Huckleberry Finn is kept in our schools and in our minds for the sake of describing the indescribable   understanding the most complicated of thoughts and easing pain.    Some may disagree with the message conveyed by Mark Twain in The Adventures of Huckleberry Finn. With fire in their eyes they say that such a book encourages bad behavior and addresses racism in such a way that it should not be on school shelves.    First   they find that Huck is too unlawful a child to be portrayed as a hero. He steals   lies   and runs away. He has no problem going against the law or his own conscience and takes pride in achievements he has been taught not to strive for   they point out. However   to this point we shake our head. Many   many books have characters that lead lives that todays children are taught against. Among the pages of The Old Testament   Cain   brother of Able   stands clearly as a wrong-doer in order to help us better understand the negative forces of human nature. Though some may believe that Huck is among these undying wrong-doers   he may well be   like Cain   an example of how not to act. Yet you cannot classify Huck as a bad or good person   he is one of the many complicated characters that call the pages of great literature home. When stealing   Huck is actually borrowing   his lies cause him great stress and come back to haunt him. When he runs away   he is running from an abusive father   taking control of a situation that was headed for disaster. When he goes against his conscience it is for the sake of a friend. In that case   Huck decides that the laws of human nature are more important than the laws that are ignorant   laws that discriminate   laws that could undeservingly take away what is yours. Huck is indeed no criminal   and if anything his values are something to be admired.    Those who still believe that The Adventures of Huckleberry Finn should be taken off our schools shelves say that it addresses racism in a way that is inappropriate for students. But that point   like the other   holds no water. It addresses racism in an appropriate and indeed necessary format. Like Martin Luther King Jr.s message   it enables us to understand and at the same time helps us become aware of how poorly African-Americans were treated during the time the book was set   and it does this in a true-to-life and very real layout. Also   Huck and Jim strike a friendship that white people and slaves could not have in the limits of society during the time period and this reminds the reader in many places that everyone deserves the same freedom and equality.    You must also take into account that if there is any place to read a book with possibly risky content it would be inside classrooms   classrooms where the material would certainly be discussed and explained. In class is perhaps the safest place for one to read this book   or any book that could result in conflicting viewpoints. To take it off the shelves of schools would be to take away the ability to help children understand and be aware of the deeper meaning   and therefore they would be worse off than if it were to be in their schools.    In light of the past arguments   we must now press on to show you what an excellent book The Adventures of Huckleberry Finn by Mark Twain really is. It is a book that contains important illustrations of racism and how to overcome it   as well as many American values.    First   The Adventures of Huckleberry Finn illustrates a struggle  that has been deeply rooted in our past   and remains deeply rooted in the present. Though we have come a long way   a wall built of racial cloud still stands. Huck and Jim find a way to get past this wall and despite slavery and the examples set in society   treat each other as equals. In Chapter 15  titled Fooling Poor Old Jim Huck tries to play a trick on Jim to make fun of him   not thinking about Jims feelings. When Jim discovers the truth he is deeply hurt   but is able to express that to Huck. Hearing of his friends sadness   Huck in turn apologies for his actions.    En when I wake up en fine you back agin   all safe en soun   de tears come   en I could â€˜a got down on my knees en kiss yo foot   Is so thankful. En all you wuz thinking â€˜bout wuz how you could make a fool uv ole Jim wid a lie. Dat truck dah is trash; en trash is what people is dat puts dirt on de head er dey frens en makes â€˜em ashamed. Then he got up slow and walked to the wigwam   and went in there without saying anything but that. But that was enough. It made me  feel so mean I could almost kissed his foot to get him to take it back. It was fifteen minutes before I could work myself up to go and humble myself to a nigger â€“ but I done it and I warent every sorry for it afterward   neither. I didnt do him no more mean tricks   and I wouldnt done that one if Id â€˜a knowed it would make him feel that way.    It is a very important time in this book when Jim is able to express to Huck how being lied to hurt him   especially when he thought of Huck as a friend. After Jim has spoken of feelings and retired for bed   Huck takes time to reflect upon his actions   and how they made Jim feel. Fifteen minutes later   despite what society taught him   Huck apologies to Jim as only a friend would   and takes what Jim says to heart.    Not only does The Adventures of Huckleberry Finn address racism in an appropriate way and remarkably find a way to overcome it   but in many ways it reminds the reader of the important values that can only too often be forgotten in America. One of the biggest is freedom. Both Huck and Jim are searching for freedom   escaping the imprisonment of slavery and an abusive father. Another value that is evident is equality. As expressed in the quote above   Huck and Jim find that equality is an essential in their friendship. Through this understanding   they manage to stay friends despite all that life throws their way.    One clear and significant value shows in this book is perseverance. Both Huck and Jim set a valiant and enduring example of this value throughout the book. Despite Hucks father and slave catchers close on their trail; a rattlesnake skin that constantly brings them bad luck; a wrecked ship that accommodated a murder plot; a tumultuous friendship and a family blinded by bloodshed   Huck and Jim find themselves pushing that much harder to reach the freedom that their hearts desire. They find courage and want within each other   and as a heroic duo conquer all that flows to them upon the river of life.    There are many values evident in this book that are set down in the Declaration of Independence   and values that have stood the test of time. This brings us back to the fact that The Adventures of Huckleberry Finn must be taught in schools. As Huck and Jim lead their lives they set the examples that are crucial to students education. When people learn how to treat each other and learn significant values at a young age   they are given the opportunity to apply those lessons to their future and in turn teach their children. To leave these lessons behind would be doing these students a disservice   for it is lessons like these that teach us who we are   who we need to be.    Great literature is a food that is scarce   but it will always be universal. Do your part to foster its presence in your life   and the life of the youth of America. As years have gone by   as actions are taken and emotions are felt   we all search for something to describe the indescribable   to understand an idea that is conflicting   or to ease unrelenting pain. The Adventures of Huckleberry Finn by Mark Twain is a possible outcome of that search   teaching the significance of friendship   freedom and equality. Under the nose of a visceral world   two differing runaways find shelter in a friendship banned from society. In this friendship   they teach the world the importance of understanding and the importance of great literature.         ,https://achievethecore.org,,,
8,Great people of North Dakota      I   Senator McCumber   [an actual Senator from 1919 in the League of Nations debate]   have just participated in a debate regarding whether or not America should sign the Treaty of Versailles   and in doing so   join the League of Nations. The League of Nations is a unified group of nations dedicated to the preservation of peace. The League is designed to deal with international issues   adjudicating differences between countries instead of them going directly to combat.    Now   in the interests of the great state of North Dakota   I voted in favor of the treaty with no reservations. We need a fair treaty to prevent future wars as horrible as the Great War was. After the war   the central powers composed the Treaty of Versailles to create the League of Nations in an attempt to ward off future conflicts. We cannot have another war as horrible as this one. I believe   because of that   that we need a fair treaty   equal to all its members   that will restrict the use of new weapons   and prevent future wars from breaking out.  First   the Treaty and the League will control the use of new weapons. As stated in Article VII   One of its (the Leagues) jobs will be to come up with a plan for reducing the number of weapons around the world (arms reduction). This means that the League will be in charge of weapons issues. This will cause heavily armed countries to demilitarize and make it less possible for war to break out. This is good because heavily armed countries generally end up using those arms in some way.  Another reason why I believe we need to sign the Treaty with no reservations is we need a treaty that is fair to all its members. Reservations [proposed by the Leagues opponents] would give America too much power within the league   thus allowing America to bend the rules of the League to suit its own will. This would cause unrest in the League   possibly causing America to make enemies. This could lead to another war. The treaty should be as fair as possible.  Yet another reason why I voted for America to sign the treaty is the fact it would prevent future wars from breaking out. The way the League is designed   it would give plenty of time for the League to settle the countries differences with a fair and equal compromise. If war were to break out   the council members in the League would all help in defending each other   thus ending the war as quickly as possible with as few deaths as possible. The treaty would prevent war from happening or end the fighting as quickly as possible.  Some people say that we shouldnt join the League because we would be intervening in foreign affairs   that it would cause another war. How can you not intervene when 8 million people died in the last war? How can you stand there with  a clear conscience when you know you could have prevented all that carnage from ever happening? The League will help countries settle their differences with plenty of time to talk it over. Six months for the countries to listen to the councils advice   and after that another three months before they can mobilize. If we join the League   we will keep anything like the Great War from happening again.  In conclusion   the Treaty of Versailles needs to be signed so the League will be put into affect. The League of Nations will prevent war from breaking out   restrict weapons development and militarism   and keep us from the horrors of another Great War.  Thank you.        ,https://achievethecore.org,,,
9,To whom it may concern:      High School  should not participate in the national Shut Down Your Screen Week. Technology can be beneficial   especially to students. A vast majority of students finds it helpful to have access to technology. Technology makes quicker   more efficient work. Without the advancements of technology   we are no farther along than school children in the 1960s.    The internet and social media   such as Facebook   improve the social lives of those who use it. In the article Information   Communication and Society   a survey found that whether the participants were married or single   people who used social media had more close friends. An average American who uses social media is half as likely to be socially isolated. They also know more diverse people. Also   users of social media never lose ties because of relocating   because you can always keep your friends on social media.    Internet search engines allow us better access to information. In my experience   information is far more accessible and quick than searching through books. That allows for time to complete other class assignments. According to Peter Norvig   director of research for Google   Inc.   in an article for the New York Times   The internet contains the worlds best writing   images   and ideas; Google lets us find the relevant pieces instantly. Some argue that ads and irrelevant sites may be distracting   but more find that the benefits are worth it. Eighty-one percent of experts polled by the Pew Internet Research Project  support this opinion.    The internet also makes a good learning tool. In an article by Matt Richtel for the New  York Times   he proves that it helps our brains. Imaging studies show the brains of Internet users become more efficient at finding information. Basically   the more we use online resources to learn   the better our brains become at learning. Also   in the same article   it says   Internet users showed greater brain activity than non-usersâ€¦ The internet even develops our brain to think more! Technology is improving our brains.    I have heard it argued that children rot their brains with video game systems. In the previously mentioned article by Matt Richtel   he says   At the University of Rochester   researchers found that players of some fast-paced video games can track the movement of a third more objects on a screen than nonplayersâ€¦games can improve reaction time and the ability to pick out details amid clutter. It seems that the more people play fast-paced video games   the more efficient they become at finding important details. These games may not be so brain rotting  after all. They could even be argued as beneficial.    Some also argue that because of new technologies   people limit how much they associate together   even in the same area. Social media disproves this argument. Not only can people associate easily with friends   they can also chat with relatives. They can also show relatives photos   even if they are states away. People who use social media are more likely to know more diverse people   according to the article by Keith Hampton. People still associate with people  just as much as before   if not more. They are merely doing it in a different manner than before social media was in use.    Cyber bullying has now become an issue. I would like to bring to attention that all bullying is a big issue. I do not think that technology has caused bullying. It has just allowed for a new way to bully someone. I have never been cyber-bullied. I personally was bullied in a face-to-face manner. A bully will take any chance to bully a target. Social media has not caused bullying.    Like most tools   technology is useful if used correctly. Work quality on a computer can be better   because people have more time to check over their work and improve it. Unfortunately   some people are lazy   and use that extra time they could use for editing for other things. That is not a problem with the tools   it is a problem with the people. People who use such technology correctly and efficiently should still have access. If our screens are shut down   there is no access. We should not participate in Shut Down Your Screen Week.          Sincerely  9  Is It Love?    One of the most misunderstood emotions is love. There are so many different perspectives that it can be interpreted as something completely opposite of its intention. Harper Lee   the author of To Kill a Mockingbird states that its a love story   plain and simple. This statement confuses many people because her book is anything but a romance novel. However   that is not the kind of love she is referring to. This is the love among family   friends   neighbors   and enemies. This love is called agape   and as Martin Luther King defines it   it is a disinterested love in which the individual seeks not his own good   but the good of his neighborâ€¦it begins by loving others for their sakesâ€¦its a love seeking to preserve and create community (King 19-20). In To Kill a Mockingbird   love is brought up in many ways. Love is shown throughout the book as different actions by the characters coming together so they can understand each other.    Atticus shows love towards his neighbor Ms. Dubose   even though she is completely disrespectful towards him. Everyday she insults Atticus and his children because he is defending Tom Robinson   but he does nothing to stop her. Instead   he sends Jem over to her house everyday for about a month to read to her. One day   it is Atticus who goes to her house   and he stays for most of the day. When he returns home   he tells Jem that she has died   and the reason he had to read to her was because  Ms. Dubose was a morphine addict(147). Atticus knew that she wanted to die free   and he helped her achieve her goal by sending Jem to read to her   so she could get her mind off the drug. She said she was going to leave this world beholden to nothing and nobody Atticus tells Jem (148). This is when Atticus and Jem realize her true determination to no longer be a morphine addict   and its in this way that they both truly understand her. Even though she was dying   Atticus still sends Jem to read to her everyday to help her become sober. Even when she is dying   Ms. Dubose is still trying to conquer her addiction   and its for that reason Atticus says   She was the bravest person I ever knew (149). Love is shown here because even though Ms. Dubose is completely disrespectful towards Atticus   he steps up to help her die free. This is an example of agape because instead of fighting hate with hate   Atticus loves Ms. Dubose   and by doing so   he is able to understand her   and therefore love her.    Another place love shows up is during the trial. Atticus truly believes that Tom Robinson is not guilty   and he goes out of his way to prove his point in courts. A majority of Maycomb is mad at Atticus for even taking the case   let alone actually trying to set him free. Atticus turns to the jury and tells them   I am confident that you gentlemen will review without passion the evidence you have heard   come to a decision   and restore this defendant to his family(275). Atticus fights as hard as he can to prove his case   but it just isnt what people want to hear. The jury votes Tom Robinson guilty   and less than a week later he is shot. This upsets Atticus   and especially Jem. But Atticus comforts Jem by telling him it affected somebody on the jury   because one of the Cunninghams wanted to vote â€˜not guilty. Confused   Jem says    One minute theyre tryin to kill him and the next theyre tryin to turn him looseâ€¦Ill never understand those folks as long as I live (298). Jem is too young to really understand   but Atticus knows his case is changing the views and thoughts of racism in their community. After the trial   Atticus is surprised to find that the entire black community gave his family a surplus of food as a thank you. This touches his heart because he starts crying   and he tell Calpurnia to Tell them Im very grateful (86). We again see love in this situation because Atticus got the jury to understand Tom   even though he ends up dead. Also   when Toms friends and family reach out to thank Atticus for his efforts and his true support in the trial   we can see that there is understanding. One step at a time   Atticus is changing the thoughts of the people in the community to make it stronger by using agape.    One of the places we see the most love is with Boo Radley. He is just a misunderstood man who Jem and Scout torment and talk about throughout the summer. Boo   however   does little things to change their opinion of him. One night when there is a fire   Boo Radley comes out of his house and puts a blanket on Scout without knowing- a very loving and caring gesture. When Jem tells Atticus   he says   Someday   maybe   Scout can thank him for covering her up (96).After this   the kids start thinking of Boo differently. One night   after the play   Jem and Scout are attacked in the woods by Mr. Ewell when they are walking home. Suddenly   somebody kills their attacker and brings injured Jem home. Its not until they are home that Scout realizes it was Boo who saved them. Hey   Boo she says (362). This is the part of the story that the reader sees how much Boo Radley loves Jem and Scout. When Scout looks out from Boos porch   she glimpses his perspective   and summarized the events that took place over the summer   and thinks   Autumn again   and Boos children needed him (374). Boo cares for these children so much that he considers them his own kids. This is another example of agape   because hes giving without expecting anything in return. Its when Jem and Scout finally realize this that they know they love him back   which brings them closer together.    We see countless examples of love throughout the book through the characters actions. Martine Luther states that agape is understanding (King 19). The more the characters understand each other   the more they come to care and love each other. This makes them all   as a community   much stronger. Its a love story   plain and simple Harper Lee states. Not a romance   but a book in which agape is shown throughout. This is a book of understanding   and when theres understanding   there is agape. This love is important because this is what human nature needs in order to become united. King and Lee see this importance   and consider agape a tool used to bring people together to make a stronger community.                        ,https://achievethecore.org,,,
10,On the first day of school   the students walk into the classroom and see a book on every desk. The teachers happily greets them and tells everyone to sit at a desk with a book that seems interesting to them. The pupils tentatively sit down in their seats and look up at their young teacher for instructions   but she sits down and is soon deeply absorbed in her story   eyes shimmering in the light. The pupils gaze in wonder at her and slowly crack open their books. Weve grown up reading   but not very often do we see a teacher who exemplifies reading. Reading is recurrently a forced activity. Therefore   people both young and old feel like they HAVE to read   and so its only something they have to do for school or work. They dont see it as an amazing skill that will not only help with their futures but also a great hobby to enjoy in life. Continuing to silent read for at least the first ten minutes of every class is a very good idea.    The first reason why reading is class is a good idea is because it helps get some of our required silent reading done. Envision Anne   an active   sweet young lady who participates in sports and also plays a big part in the school play. The little time she spends at home every day is reserved for homework assignments and memorizing her lines. Time reading in class at school cuts down on the time Anne has to make in order to read. Reading is important to Anne but she knows she cant possibly read and make good reflections if she doesnt have the time to do so. Some people just dont have the time   so making them read more outside of school is like telling the workers of IBM to go play a football game every day- theres just not enough time outside of work and school.    There are people who say that silent reading doesnt help low level readers   but it reality   it actually helps a lot. James McNair has many techniques to help children better comprehend what they are reading. He says that children can get bored with reading if it has no meaning to them (i.e. when reading as a class   not everyone is on the same level   and therefore   the lower level readers are not as interested). Once a child discovers the wonders of reading   they are sure to come across words they dont know (2). When this happens   silent reading will surely help because they can go over words they do know   and learn as they go. This really helps since classwork reading may be harder for lower level readers and they have many words they dont understand as opposed to learning a couple new words a day. They need practice in order to read better so if students are not surrounded by reading then they will not get better. In a research evaluation by Chow & Chou   9th grade students were allowed 10 minutes each day to silent read and improved their reading skills by the end of the year (4). This is solid proof that having time to read in class is a benefit to everyone.    Silent reading is not only fun   it paves way for tests â€“ no one is allowed to read out loud or have questions read to them during a test. All tests require you to read at least questions. This doesnt include the rereading you need to do when you write essays for a test   an example being the NECAPs. Based on the National Center for Educational Statistics of 2008  reading is one of the few factors that can be the big change in test scores. The more you practice reading   the more enhanced your vocabulary gets. This helps not only the reading part   but also the writing parts   most importantly on standardized tests. Getting students to read in school ensures at least some practice for the testing that the United States schools have for students.    Not only is silent reading useful   it allows students to choose what they want to read   which in turn can help their future. Too frequently   class discussions are based on books that the teacher selects for their students to read. Students may get bored of always having their choices made for them and some even take it for granted and can soon forget how to deal with life on their own. KC   an avid reader   agrees: Picking your own books allows you to be more prepared for real life   not just a classroom where decisions are typically made for you. By having the choice to find their own books   students become more independent in the process. School prepares them for life   but their choices prepare them for their future.    Silent reading during school hours has been a widely argued situation in many school districts of the world. We should continue to have silent reading for at least ten minutes every day   especially because of Winooski High Schools Tier 1 situation. Our school officials say that our NECAP scores are getting lower and require more structure to help fix it. If thats the case   then silent reading could only help raise the scores reading well is a big part of the NECAPs   not only when we read the essays but also to read the questions that accompany them. Having a good knowledge of reading and reading strategies will help our school and a good start to getting there is through silent reading. ,https://achievethecore.org,,,
7,Dear Teachers      I have recently begun learning about the Shut Down Your Screen week. This is a program where kids in school and out of school dont use any electronics for one week. Everyone in your school would participate. This is a way to save the way we think and try something new. My question is   should we participate in the national Shut Down Your Screen Week? I think it would be a good idea for many reasons.    First   I think we should participate because using too much technology affects the way we think and behave. In the article Attached to Technology and Paying a Price by Matt Richtel  it gives many scientifically proven facts that using technology too much affects the way we think. If you are juggling e-mail   phone calls and other incoming information it can lose peoples focus. Also as the text states   The stimulation provokes excitement that researchers say can be addictive. In its absence   people feel bored. This means that people can become addicted and when not using technology become bored with things they used to love to do.    Another reason I think we should participate in this program is because using technology while doing something else (multitasking) really just creates more trouble focusing. Scientists did an experiment where they took someone that multitasks and someone that doesnt. It was proven that even though the multitasker multitasks more   they did a worse job than the other person. Therefore technology and multi-tasking does nothing for you.    Another reason I think we should participate is it puts a bad toll on children. Some people may say that playing a video game or watching a movie with your family helps to bond with family. That may be true   but you can get addicted and not want to do anything else. Lily   a second grader   is allowed only an hour a day of unstructured time   which she often spends with her devices. This shows that kids are playing on devices and not outside or with friends. If we participate   we   the kids   can do other things and be more social.    Therefore   I think we should participate in the  Shut Down Your Screen Week.  Thank you for your time.        Sincerely    ,https://achievethecore.org,,,
1,We need to save water! To save water   do not fill up the tub all the way. If your faucet is leaking   turn it off. If we didnt save water   we wouldnt have any.,https://achievethecore.org,,,
1,Chesters Way by Kevin Henkes is a storey about two mice named Chester and Wilson. They were best friends. They played with each other. They reminded each other to wear sunscreen. They rode bikes with each other. They dressed the same way for Halloween. Chester and Wilson were probably best friends  forever. I have a best friend his name is Chris we like to taking turns paying at our house.,https://achievethecore.org,,,
1,Cheetahs can run fast because they have strong bodies. They use their feet to run up to 70 mph. Their tails help them balance. If cheetahs do not run fast   then they will be eaten.,https://achievethecore.org,,,
1,We should visit the dentist twice a year. He will help keep our teeth healthy and strong. If my tooth breaks    my dentist can repair my tooth. My dentist takes an x-ray to see inside my tooth. My dentist teaches me to brush my teeth. The dentist makes sure our teeth are healthy and strong.,https://achievethecore.org,,,
2,Water is important. You should help save water   and I am going to tell you how. One way is to turn off the sink after you brush your teeth! Another way is to only fill your bathtub up halfway! Also   water is important   so you should take a short shower. Also   when you wash your hands   dont leave the water running! These are the ways you can help save water.,https://achievethecore.org,,,
2, The Lorax said he cares for the earth. The Lorax spoke for the fish. He said   stop putting your left over gunk in the water   because the humming fish cant hum with gunk in their gills. The Lorax spoke for the trees. He said   stop cutting the trees   because they give us air. The Lorax spoke for the Brown Barbaloots. He said   stop cutting trees   because the Brown Barbaloots eat the fruit on the tees. The Lorax cares for the earth.,https://achievethecore.org,,,
2,How are the parts of a plant important? Here are some ways the parts of a plant are important. One way is that the roots suck nutrients from the soil so the plants can grow. Roots also secure the plant in the ground so it doesnt blow away. Another important part is the flowers. Seeds are kept in flowers   and the flower keeps the seeds safe. Stems are also important. They carry nutrients through the plant. Leaves are also important. Leaves collect sunlight for food for the plant. And   last but not least   are the seeds. When a seed gets in the ground   the plants life begins. Those are some things that show how the parts of a plant are important.,https://achievethecore.org,,,
2,Its hard to train a snow search dog. First   you have to get a pup. They have to love hunting things so they can find people. They have to have a thick coat  to stay warm. They have to be strong to climb mountains. Its hard to know which pup is right for you. Next   you need to train the pup. First   you need to play hide and go seek with the dog. The handler goes and hides under the snow and the other person lets go of the leash. The person that is hiding has dog treats. If the dog finds him   the dog gets a treat. Hide and seek gets harder when the handler goes farther and he buries himself and the dog goes to find him. Dogs train for two years! Training a snow search dog is rough   but it is important to train them. If we didnt   people who are buried in avalanches would die.,https://achievethecore.org,,,
3,What can I do to save water? Lots of people waste gallons of water a day. Some people dont even have 5â€“2 gallons of water a day. We need water to drink   wash clothes   bathe   and much more   so we need to save water. One good way to save water is to leave buckets outside to fill up with rain. Take quick showers. Baths take at least 37 gallons of water. Remind people to turn off the water when not in use. Lots of people wait for the water from their sinks to get hot and cold. Put a bucket in your sink. When the bucket is full   you can use that water for lots of things. When its winter   take buckets of snow and melt it. Then you have buckets of water to use. When its summer   if you have a squirt gun   use water from a toy that has water in it. If theres anything leaking water   make sure to get it fixed right away. Dont buy water in a plastic container because plastic pollutes the Earth. Please save water.,https://achievethecore.org,,,
3,Beatrices Goat by Page McBrier is about a girl named Beatrice who got a very special gift. Beatrice lived in Africa in a poor village. Beatrice wanted to go to school but her family did not have the money to send her. Her family needed a roof that didnt leak   healthy food for the children and money.      An organization called Heifer International gave Beatrices family a goat named Mugisa and she got everything she needed.      Before Mugisa came Beatrices family did not have healthy food Mugisa gave her milk to drink so the family was much healthier. Before Mugisa came Beatrice had to work and still had little money. Mugisa gave them milk to sell. Now  her family has money to buy the tings they need. She even got money to buy a uniform and a slate. Now she can get an education!  Beatrices Life changed when she got a goat. I always thought a goat clould not do much. Now I now it can!      ,https://achievethecore.org,,,
3,There are many kinds of squids. The giant deep-sea squid can be longer than a city bus   and they are cousins of the octopus. A squid has a long body and ten arms. They live in the Caribbean. The Squid protects itself by hiding.  A Squid can squirt out a blob of inky stuff. The inky blob may confuse hungry creatures. Its eggs come in handy because it surrounds itself with eggs and protects itself that way. Isnt this amazing that it can be camouflaged in one second? They hide by moving with  jet propulsion. If a shark tries to attack a squid   it will shoot out ink so it confuses the shark and zips away. Remember about the eggs? This is something like it. They swim together to protect themselves. They squirt out dark liquid to hide themselves from enemies. They change their colors and patterns to blend in with their surroundings.   Therefore you can see that the squid have many ways of hiding.  ,https://achievethecore.org,,,
3,The Abenaki lived in Vermont in the early 1600s. The Abenaki are a group of native people. They lived here much before you and me. They learned how to deal with the land. There were no houses   no electricity   not even heating. The land had hills   mountains   lots of trees   and rivers. Vermonts land affected the early Abenakis housing and their food.    Vermonts land affected the Abenakis housing. The Abenaki used young trees to build their houses. They cut them down and then bent them into a round roof. This kept the Abenaki warm in the winter because the roof kept the warmth in. Vermonts land also had lots of animals. They skinned the animals and took their sinews. The sinews held the saplings together. This helped the Abenaki people keep their houses stable. Vermonts land also had lots of trees. They used the bark from the trees to tie on the frame like shingles. That helped the Abenaki keep the rain out   so they stayed dry all the time. The Abenakis housing was greatly affected by the land.    Not only does the land affect the Abenakis housing   but it also affected the Abenakis food   too. The Abenaki women picked seeds in the forest. Then they planted them in some fresh soil. This helped the Abenaki because they had their own gardens   and they planted seeds   and soon they had food. Vermonts land also had a lot of fish. They killed the fish   and the dead fish helped fertilize the soil. That gave the Abenaki extra food. Vermonts land also had abundant wildlife. The Abenaki fished and hunted game. All of the fresh meat was shared among the whole village to keep everybody strong. The Abenakis food supply was affected by the land.    Vermonts land affected the early Abenakis housing and their food. The land seems to be a tough place to live   but the Abenaki respected the land and only took what they needed   and the land gave them what they needed.    ,https://achievethecore.org,,,
4,Conserving water is a great way to help the Earth. Plants   humans   and animals would not be able to live without our water. We need to save water because we will eventually run out of it. Then we will have to use and drink salt water. It is extremely expensive to filter salt water. This is why we need save water. What can you do to save water?    One way you can save water is by getting a rain barrel. Rain barrels collect water so that you can water your plants with recycled water. Recycled water is better for plants because it is more natural. Recycled water also has good nutrients.    Another way you can save water is by getting an aerating faucet and showerhead. These items use less water but make it feel the same because they have more pressure. One more way you can save water is to make sure sprinklers are placed where they are watering the lawn in the summer.    One way my family saves water is by turning off the water when we brush our teeth. Water is the most important natural resource of all. Without water   we would die. If we ran out of water   as I said   we would die. So if you think dying is bad   try to conserve water as best you can.         ,https://achievethecore.org,,,
5,Did you know that you can save your homes water just by doing things each day? You can put a bucket outside to catch rainwater or use wipes to wash tables instead of water. There are many ways to save water. You can do things outside and inside to help save water. Here are some ideas.    There are many things to do inside your house to help save water. You can change your toilet   faucet   and showerhead to low flow. Also   you can take small   short showers instead of baths. You can turn off the faucet when brushing your teeth and when lathering soap in your hands. When waiting for water to warm up   save the water and reuse. Over all   there are a lot of things you can do inside to save your homes water.    There are many things to do outside your house to help save water. First you can go to an automated carwash or use a waterless car wash. When you do a car wash at home   you waste more water. Also you can dump out your water bottle on plants and grass instead of dumping it down the drain. Reuse water outside as much as possible. You can also put a bucket of water outside to catch rainwater and use for watering plants or grass. Overall   there are a lot of ways to save water outside of your house.    There are many ways to save your homes water outside and inside. Kids and adults can make a big difference in saving water. Imagine if everyone in the country turned off the faucet when brushing their teeth. We could save enough water to refill a lake! Overall   it is important to save water inside and outside your house.  ,https://achievethecore.org,,,
